"Gene_ID","Gene_Symbol","Gene_Type","Chromosome","Strand","Length","Expression_Level","Log2FC","P_value","Condition","Time_Point","Replicate","Sample_Quality","Batch","Adjusted_P_value"
"ENSG24226","Gene_O","protein_coding","20","+",83832,44.3069034527995,-1.07069941011805,0.0844323570141569,"treatment_A","0h",3,"high",2,0.0984206660563177
"ENSG09008","Gene_O","lncRNA","13","-",54605,31.2699580879213,1.85644104704479,0.00717441919259727,"treatment_B","24h",2,"high",2,0.0894574145444066
"ENSG88320","Gene_O","protein_coding","2","-",23655,61.3013786690243,0.269786196984502,0.0434705370105803,"treatment_A","24h",2,"high",2,0.0932331789079883
"ENSG74884","Gene_O","protein_coding","10","-",43516,69.8534944223847,-0.0538384919450075,0.0751365553820506,"treatment_A","0h",2,"low",4,0.0984206660563177
"ENSG81626","Gene_O","protein_coding","5","+",43725,99.3638471778634,-0.923168666790905,0.034890015446581,"control","24h",3,"high",4,0.0932331789079883
"ENSG51417","Gene_O","miRNA","3","-",17841,44.0548251879414,-3.01470531546102,0.00530973630957305,"treatment_B","48h",1,"high",1,0.0894574145444066
"ENSG25681","Gene_O","protein_coding","5","+",53028,98.4361065619093,0.827421214020275,0.0363489496521652,"treatment_A","12h",3,"high",4,0.0932331789079883
"ENSG39460","Gene_O","protein_coding","13","-",12560,120.276175887898,2.0247183248167,0.0765460429014638,"control","48h",2,"high",1,0.0984206660563177
"ENSG64935","Gene_O","lncRNA","13","-",29030,47.1624088998345,-0.553835481098231,0.0686489358078688,"treatment_B","0h",1,"high",1,0.0983509108995256
"ENSG48187","Gene_O","protein_coding","15","+",13917,92.8623161313558,-1.00718523096689,0.0735548125114292,"treatment_A","48h",1,"high",2,0.0984206660563177
"ENSG36573","Gene_O","protein_coding","6","-",69339,78.4749126131613,-1.42214673040907,0.0101518161129206,"treatment_A","0h",1,"high",2,0.0894574145444066
"ENSG54047","Gene_O","protein_coding","1","-",21342,89.1293231620357,-1.80267961914199,0.050504319765605,"treatment_B","12h",3,"medium",2,0.0932331789079883
"ENSG17955","Gene_O","protein_coding","10","-",72212,103.784599803085,1.40235388766512,0.0199795689433813,"treatment_A","24h",1,"high",4,0.0894574145444066
"ENSG57137","Gene_O","lncRNA","X","+",92878,94.0418544619613,4.597984804927,0.0133212439483032,"treatment_B","24h",3,"high",4,0.0894574145444066
"ENSG36091","Gene_O","protein_coding","18","-",47833,61.5490262961585,-3.35119686988887,0.00676901149563491,"treatment_A","12h",1,"low",4,0.0894574145444066
"ENSG40269","Gene_O","lncRNA","11","+",46107,71.1032834726253,2.22986403836779,0.0215683087939397,"treatment_A","0h",2,"medium",2,0.0894574145444066
"ENSG41194","Gene_O","protein_coding","20","-",74619,39.5334064528428,-0.233116925373437,0.0394764258991927,"control","0h",2,"medium",4,0.0932331789079883
"ENSG05392","Gene_O","protein_coding","18","-",53384,72.466725309102,-0.637166356745456,0.0953451732639223,"treatment_B","12h",3,"high",1,0.0987403032295906
"ENSG45030","Gene_O","protein_coding","15","+",7675,38.7617487071891,0.254046455594232,0.0484922723146156,"treatment_B","12h",3,"high",3,0.0932331789079883
"ENSG09563","Gene_O","other","7","+",59671,75.697856666858,-0.219349884302052,0.0228800277924165,"treatment_B","24h",1,"high",1,0.0894574145444066
"ENSG97416","Gene_O","protein_coding","3","-",84254,61.347117511362,-0.100147123328041,0.0534304139669985,"treatment_A","12h",2,"medium",4,0.0947591579957962
"ENSG32710","Gene_O","protein_coding","Y","+",68886,61.6926530497465,4.82488415298649,0.0789352398132905,"treatment_A","48h",3,"low",3,0.0984206660563177
"ENSG24790","Gene_O","other","19","-",64371,42.6284554968291,0.62694276335546,0.043332555401139,"control","12h",3,"high",4,0.0932331789079883
"ENSG70405","Gene_O","lncRNA","5","-",85297,73.0243437329172,2.058955101339,0.0217296575196087,"treatment_A","0h",2,"high",3,0.0894574145444066
"ENSG28650","Gene_O","protein_coding","15","-",49084,14.4463939044634,-1.74619772961214,0.00336795165203512,"control","12h",1,"high",4,0.0894574145444066
"ENSG02473","Gene_O","protein_coding","19","+",98203,98.2587466999602,-1.88915046796871,0.0458606051979586,"treatment_A","24h",2,"high",1,0.0932331789079883
"ENSG76085","Gene_O","miRNA","22","+",26029,32.1293347912331,-0.858573767541838,0.010079340194352,"treatment_A","24h",2,"high",3,0.0894574145444066
"ENSG52818","Gene_O","protein_coding","7","-",63808,68.4657044373574,3.59112374099345,0.0595682066166773,"control","48h",2,"high",3,0.0951568795793568
"ENSG18937","Gene_O","lncRNA","16","-",65518,46.0044383197933,0.912690554223221,0.0383645651629195,"treatment_A","24h",2,"high",4,0.0932331789079883
"ENSG43801","Gene_P","lncRNA","5","+",38187,72.5947875276229,1.10587552912814,0.0607927523786202,"treatment_A","48h",2,"high",3,0.095250624004629
"ENSG82422","Gene_P","protein_coding","Y","+",82960,66.879897374958,-0.87119874662373,0.060865148738958,"treatment_B","0h",3,"high",2,0.095250624004629
"ENSG50036","Gene_P","other","16","+",46265,68.5417871507705,-0.255433766661395,0.000937804928980768,"treatment_B","0h",2,"high",1,0.0894574145444066
"ENSG83098","Gene_P","protein_coding","Y","-",11563,70.4580489860708,0.37732910904654,0.05745478507597,"treatment_B","12h",1,"high",1,0.094830177466173
"ENSG31072","Gene_P","lncRNA","19","+",26103,49.0187542375002,-3.1028728015773,0.0825595926260576,"control","0h",3,"medium",3,0.0984206660563177
"ENSG50814","Gene_P","protein_coding","10","+",52554,58.0540859906183,1.81846324329257,0.0147154691861942,"treatment_A","0h",2,"high",2,0.0894574145444066
"ENSG10174","Gene_P","protein_coding","1","-",81133,89.7305554731543,-2.71971735190707,0.0869873435003683,"treatment_A","12h",1,"medium",3,0.0984206660563177
"ENSG16021","Gene_P","protein_coding","20","-",53597,100.258030284971,1.96300135662624,0.0846533220261335,"treatment_A","12h",1,"low",3,0.0984206660563177
"ENSG13939","Gene_P","protein_coding","4","+",46365,77.960183140753,0.373767904602131,0.026066008512862,"treatment_B","0h",3,"medium",3,0.0915047455972473
"ENSG89105","Gene_P","protein_coding","20","-",61566,68.71464579647,-4.20124162557024,0.0518091054400429,"treatment_A","12h",2,"high",4,0.0936873516094809
"ENSG68446","Gene_P","other","9","-",85051,30.9022845092596,2.63912626730432,0.0120309748454019,"treatment_A","12h",2,"high",3,0.0894574145444066
"ENSG57539","Gene_P","protein_coding","5","-",43727,18.1271807706662,-0.231480680654618,0.0363458485575393,"treatment_A","48h",3,"high",2,0.0932331789079883
"ENSG35544","Gene_P","protein_coding","7","+",83353,64.5639508082178,1.39435809284164,0.0429758384823799,"control","12h",3,"high",2,0.0932331789079883
"ENSG42459","Gene_P","protein_coding","21","-",76972,39.6516886528771,1.78441640195817,0.0605905684176832,"treatment_B","48h",3,"high",3,0.095250624004629
"ENSG86615","Gene_P","miRNA","1","+",61247,72.7291468735804,3.04274401036009,0.0859574362635613,"treatment_B","0h",3,"high",2,0.0984206660563177
"ENSG12334","Gene_P","lncRNA","20","+",66230,24.3962777269324,1.51487773921832,0.0803111986024305,"treatment_A","24h",1,"low",2,0.0984206660563177
"ENSG30092","Gene_P","protein_coding","2","-",10665,111.923070125794,0.274588264505243,0.0225838590180501,"treatment_A","48h",1,"high",4,0.0894574145444066
"ENSG13448","Gene_P","protein_coding","11","-",36652,105.122219497863,-2.33381251880653,0.072643122356385,"treatment_B","24h",1,"high",4,0.0984206660563177
"ENSG09046","Gene_P","lncRNA","1","-",4829,37.4322098651222,1.7558057121936,0.0516121692722663,"control","24h",2,"high",4,0.0936407695416415
"ENSG95109","Gene_P","protein_coding","13","-",91397,29.9121941203471,0.439251054954609,0.0346068980637938,"treatment_A","24h",1,"low",2,0.0932331789079883
"ENSG81997","Gene_P","protein_coding","10","+",33452,57.3632297266864,2.16689610311965,0.0149737049359828,"treatment_A","0h",3,"high",2,0.0894574145444066
"ENSG10847","Gene_P","protein_coding","18","-",71841,106.880361451901,-0.63388764241316,0.0118787651881576,"treatment_A","0h",3,"medium",2,0.0894574145444066
"ENSG75796","Gene_P","miRNA","4","+",44723,45.7461496585376,-0.298498249815113,0.0799435844877735,"treatment_B","24h",1,"medium",4,0.0984206660563177
"ENSG58552","Gene_P","protein_coding","4","-",64345,43.0267369275207,-0.827128735571423,0.0805913116550073,"treatment_B","0h",2,"high",3,0.0984206660563177
"ENSG94933","Gene_P","protein_coding","2","+",84269,38.6051514235095,-0.70667320922926,0.0163609551964328,"treatment_A","48h",1,"high",1,0.0894574145444066
"ENSG09471","Gene_P","pseudogene","16","+",80055,75.3258644698738,-2.14967443378739,0.0147977911867201,"treatment_A","12h",3,"high",4,0.0894574145444066
"ENSG33714","Gene_P","protein_coding","16","-",35030,95.2708167972881,-0.442465263594571,0.0734191470546648,"treatment_B","0h",2,"high",1,0.0984206660563177
"ENSG03649","Gene_P","other","8","+",24969,56.9373592369637,-1.02147440436721,0.0246215366758406,"control","0h",2,"high",2,0.0901887790323832
"ENSG80075","Gene_P","protein_coding","22","-",10993,92.6742027451527,3.14413585387868,0.0495905809570104,"control","24h",3,"high",4,0.0932331789079883
"ENSG17521","Gene_P","lncRNA","3","+",35610,84.9446571669553,-2.49891434393575,0.0873980451375246,"treatment_A","0h",3,"high",2,0.0984206660563177
"ENSG12530","Gene_P","protein_coding","20","-",67965,72.4462769875166,-0.296050110571412,0.00709200075361878,"treatment_A","12h",2,"high",3,0.0894574145444066
"ENSG15886","Gene_P","protein_coding","18","+",71126,88.5523363760278,0.0039578685651293,0.0299040877725929,"treatment_A","0h",2,"high",3,0.0927028114405962
"ENSG65768","Gene_P","lncRNA","11","-",57450,57.7661291261269,-0.607480617370383,0.0610249144025147,"treatment_A","48h",1,"high",1,0.0953514287539292
"ENSG94245","Gene_P","protein_coding","17","+",45355,76.0627406209797,-1.7397973124149,0.0399058607174084,"treatment_A","0h",2,"high",3,0.0932331789079883
"ENSG12893","Gene_P","protein_coding","16","+",1973,67.6597228241194,0.216772716087485,0.0369729134719819,"treatment_A","12h",2,"high",3,0.0932331789079883
"ENSG81969","Gene_P","protein_coding","2","-",67229,68.3509972505804,-0.183708828781532,0.068192034191452,"treatment_A","24h",2,"high",2,0.0981180348078445
"ENSG37856","Gene_P","protein_coding","8","+",22459,72.6114665664335,0.25433804436459,0.0970401915488765,"treatment_A","48h",3,"high",3,0.0991022178780927
"ENSG14610","Gene_P","protein_coding","5","+",41482,67.5591954295475,1.8371490357824,0.0909089610911906,"control","48h",1,"high",1,0.0984206660563177
"ENSG48268","Gene_P","pseudogene","12","-",71554,32.9688672584807,2.31733135804932,0.0384057212388143,"treatment_B","48h",1,"high",4,0.0932331789079883
"ENSG62339","Gene_P","protein_coding","15","-",59819,91.0418069735894,1.26902609208555,0.0162522343918681,"treatment_B","48h",2,"high",4,0.0894574145444066
"ENSG48814","Gene_P","protein_coding","X","+",82912,88.8539471410078,1.03533142013434,0.012677662470378,"control","48h",3,"medium",4,0.0894574145444066
"ENSG76991","Gene_P","protein_coding","2","+",57941,55.6143281871895,-0.212501875023078,0.077131458837539,"treatment_B","0h",2,"high",4,0.0984206660563177
"ENSG78628","Gene_P","protein_coding","15","+",38873,58.0400249457977,-1.2540979882225,0.0998286865651608,"treatment_A","24h",3,"high",2,0.0999473392264918
"ENSG31389","Gene_P","protein_coding","5","-",49640,85.7636555475429,0.646992622472066,0.048857383732684,"treatment_A","48h",1,"medium",2,0.0932331789079883
"ENSG99766","Gene_P","protein_coding","9","-",7523,95.3016860851243,-1.75831164657264,0.0313053372548893,"treatment_B","0h",2,"high",4,0.0930724616217263
"ENSG76202","Gene_P","protein_coding","15","-",67936,108.540443414511,-0.581656941046927,0.0922354506794363,"treatment_B","12h",2,"high",4,0.0984206660563177
"ENSG73910","Gene_P","protein_coding","7","-",39764,101.884731161419,2.29110061607268,0.0911089441971853,"treatment_B","48h",1,"high",2,0.0984206660563177
"ENSG55791","Gene_P","other","9","+",8631,86.9455554057682,-0.0906369680664209,0.0831623063189909,"control","24h",2,"high",1,0.0984206660563177
"ENSG54816","Gene_P","protein_coding","Y","-",58101,39.0575236030441,-1.12249263322382,0.0193567948183045,"control","48h",1,"high",2,0.0894574145444066
"ENSG00674","Gene_P","protein_coding","9","+",64378,87.0168903249674,-1.20477475553448,0.04814910935238,"control","24h",2,"high",1,0.0932331789079883
"ENSG17674","Gene_Q","protein_coding","11","-",67945,138.665822636371,1.15281798655743,0.0578606407390907,"treatment_B","0h",1,"medium",3,0.0951290236447345
"ENSG61189","Gene_Q","protein_coding","10","-",10768,130.330908268854,2.08713021310895,0.0225202426314354,"treatment_B","12h",1,"high",3,0.0894574145444066
"ENSG59857","Gene_Q","protein_coding","17","+",50613,60.1061718243856,0.956338654929307,0.0220384161220863,"treatment_A","12h",3,"high",1,0.0894574145444066
"ENSG26234","Gene_Q","protein_coding","10","+",85755,82.2793737964213,2.00381057653828,0.00970939472317696,"treatment_A","24h",1,"medium",4,0.0894574145444066
"ENSG25855","Gene_Q","protein_coding","15","+",13798,85.9408654304471,1.26735199595269,0.0187858005985618,"treatment_B","24h",3,"high",2,0.0894574145444066
"ENSG68747","Gene_Q","protein_coding","7","+",39723,76.0160207454454,-0.235187118902137,0.0156260100658983,"control","12h",1,"low",3,0.0894574145444066
"ENSG07103","Gene_Q","protein_coding","17","+",77869,47.355006718148,-0.179839049959311,0.0653468565549701,"control","12h",1,"medium",4,0.0969123137355954
"ENSG86201","Gene_Q","protein_coding","12","-",68761,62.3181829382906,-0.908916964077926,0.032915221573785,"treatment_B","0h",3,"high",4,0.0932331789079883
"ENSG85279","Gene_Q","pseudogene","5","-",46518,73.3362087298773,3.02698475971826,0.0619616066571325,"treatment_A","0h",2,"high",1,0.0956707748291255
"ENSG01762","Gene_Q","protein_coding","3","+",2503,136.24503153143,-2.18985086320356,0.0113607108592987,"treatment_A","12h",1,"high",2,0.0894574145444066
"ENSG27251","Gene_Q","pseudogene","18","+",86887,55.9058066973784,1.13248846389378,0.0242422878043726,"treatment_A","0h",3,"high",3,0.0894574145444066
"ENSG69961","Gene_Q","protein_coding","14","+",57952,37.693610411278,0.733286313351467,0.0442968059098348,"control","24h",2,"high",1,0.0932331789079883
"ENSG88698","Gene_Q","protein_coding","7","+",71829,17.3059810301265,-0.705903681969987,0.0549431803170592,"treatment_A","48h",3,"high",1,0.0947961173508139
"ENSG63162","Gene_Q","protein_coding","13","+",71120,77.971472105949,1.39790644874443,0.029606840130873,"treatment_B","48h",3,"low",2,0.0927028114405962
"ENSG13344","Gene_Q","protein_coding","3","+",35286,62.4579584621017,-0.495354448638892,0.0366563783260062,"treatment_A","48h",2,"high",3,0.0932331789079883
"ENSG83956","Gene_Q","lncRNA","2","-",12160,33.5173329466767,1.2322299020945,0.0976039345609024,"treatment_B","48h",1,"high",4,0.0991022178780927
"ENSG97921","Gene_Q","other","11","+",44092,16.1724188316804,0.258392077632442,0.0639336466556415,"treatment_B","24h",3,"high",2,0.0964010695090613
"ENSG79943","Gene_Q","protein_coding","10","-",11654,114.009665590528,-0.0185948011241378,0.0864278670400381,"control","0h",2,"medium",2,0.0984206660563177
"ENSG01607","Gene_Q","lncRNA","16","-",70054,38.9043932480151,0.702234130282711,0.0571790288668126,"treatment_B","0h",2,"high",3,0.094830177466173
"ENSG43391","Gene_Q","protein_coding","Y","+",22858,47.1473680976664,1.72768722585969,0.0694371329154819,"control","48h",2,"high",4,0.0983535725489196
"ENSG14303","Gene_Q","lncRNA","20","-",73773,68.6104894044811,0.179557203642409,0.0295641775475815,"control","24h",2,"high",4,0.0927028114405962
"ENSG67147","Gene_Q","protein_coding","3","+",57452,97.1290751039404,-1.66577838365117,0.0288254105718806,"control","12h",1,"high",1,0.0927028114405962
"ENSG61034","Gene_Q","protein_coding","4","+",90711,85.2802142972573,-2.06309557384408,0.0930948297260329,"control","24h",2,"high",2,0.0984206660563177
"ENSG90361","Gene_Q","protein_coding","7","-",32778,68.4633436044317,-1.63212903500551,0.0978144618915394,"control","12h",1,"high",2,0.0991022178780927
"ENSG09813","Gene_Q","pseudogene","10","-",61050,44.9013662779973,1.38381747590504,0.077810019464232,"treatment_B","12h",3,"low",4,0.0984206660563177
"ENSG77391","Gene_Q","protein_coding","20","-",64465,85.2711140433387,0.789550328198725,0.039024718105793,"treatment_B","0h",1,"high",3,0.0932331789079883
"ENSG68807","Gene_Q","protein_coding","17","+",32384,62.5437256222189,-1.97391682633976,0.0881664302200079,"treatment_B","48h",3,"low",4,0.0984206660563177
"ENSG72042","Gene_Q","protein_coding","21","+",60293,58.8548750492765,-0.884265593448861,0.0485296830534935,"treatment_B","48h",3,"high",3,0.0932331789079883
"ENSG90928","Gene_Q","miRNA","11","-",29229,79.4270352369545,-0.195342197962788,0.0435633589280769,"control","12h",3,"high",3,0.0932331789079883
"ENSG46339","Gene_Q","protein_coding","14","-",76256,43.0040298715029,2.58600972495179,0.00267894573044032,"treatment_A","24h",1,"high",2,0.0894574145444066
"ENSG10557","Gene_Q","protein_coding","3","+",56046,44.9298163916472,3.75039108553268,0.0344072719104588,"control","0h",1,"medium",3,0.0932331789079883
"ENSG19807","Gene_Q","miRNA","20","-",5173,29.1287731005294,3.09351247601563,0.086314664571546,"treatment_A","0h",3,"high",1,0.0984206660563177
"ENSG91903","Gene_Q","protein_coding","14","-",27419,57.5133212710693,0.773434790462612,0.0906334746396169,"treatment_B","24h",2,"high",2,0.0984206660563177
"ENSG73691","Gene_Q","protein_coding","17","+",89066,92.1484859200057,2.81990216313219,0.0478160132886842,"control","24h",1,"high",3,0.0932331789079883
"ENSG46129","Gene_Q","protein_coding","5","-",86234,65.9466867656578,-1.50304674376078,0.0380827418528497,"treatment_A","48h",1,"high",3,0.0932331789079883
"ENSG65308","Gene_Q","protein_coding","3","+",66729,54.7317082358786,3.23776823966414,0.0154927510302514,"control","48h",2,"high",3,0.0894574145444066
"ENSG28623","Gene_Q","protein_coding","14","-",84796,64.8277855433446,-0.277930231349801,0.0166152319405228,"treatment_B","0h",2,"high",2,0.0894574145444066
"ENSG94953","Gene_Q","protein_coding","17","+",87480,88.3190849439346,-1.96693192460408,0.049691673903726,"control","48h",3,"high",4,0.0932331789079883
"ENSG27955","Gene_Q","other","11","-",18559,38.9826171930138,-4.39058918085834,0.0748726140707731,"treatment_A","12h",3,"medium",1,0.0984206660563177
"ENSG03302","Gene_Q","pseudogene","1","+",17558,72.2134498394891,1.50802773981035,0.085932081239298,"treatment_B","12h",1,"high",4,0.0984206660563177
"ENSG55209","Gene_Q","protein_coding","9","-",13508,59.7373457258099,-2.53680241103332,0.0493062841007486,"control","12h",3,"medium",1,0.0932331789079883
"ENSG51897","Gene_Q","protein_coding","3","-",37572,65.5013072928679,-1.16063773864348,0.0532541726948693,"control","48h",1,"low",4,0.0947583144036821
"ENSG96062","Gene_Q","protein_coding","20","-",48404,84.7915303585246,0.22620531624883,0.018615455343388,"treatment_A","24h",3,"high",1,0.0894574145444066
"ENSG01847","Gene_Q","miRNA","12","+",61705,33.1586951909037,1.33305439013245,0.0619207575917244,"treatment_B","48h",3,"high",4,0.0956707748291255
"ENSG11276","Gene_Q","protein_coding","22","+",4844,51.4269355381119,1.47585226544989,0.021757896640338,"control","12h",3,"high",3,0.0894574145444066
"ENSG60972","Gene_Q","protein_coding","12","-",43841,88.9657111029902,-0.803638727828038,0.0855380716035143,"treatment_A","0h",3,"high",2,0.0984206660563177
"ENSG08412","Gene_Q","protein_coding","16","-",95313,22.4779180311697,-0.318229748234222,0.0589502433082089,"control","48h",3,"high",4,0.0951467783400609
"ENSG46971","Gene_Q","protein_coding","9","-",41126,35.3726314222652,-1.22699105780093,0.0179590282496065,"treatment_B","12h",2,"high",1,0.0894574145444066
"ENSG66737","Gene_Q","protein_coding","9","+",10902,103.109266509069,0.587376859239048,0.00856944443657994,"treatment_A","48h",2,"medium",4,0.0894574145444066
"ENSG46355","Gene_Q","protein_coding","15","+",74684,78.6628977270798,0.246743504306803,0.0401571302674711,"treatment_A","48h",3,"low",3,0.0932331789079883
"ENSG18535","Gene_R","protein_coding","14","-",49842,56.2540941929397,1.54042061827965,0.00899986925069243,"treatment_A","0h",3,"high",3,0.0894574145444066
"ENSG07111","Gene_R","protein_coding","3","+",77809,85.150601791406,-1.6754833811559,0.0755000080913305,"treatment_A","12h",1,"high",4,0.0984206660563177
"ENSG72300","Gene_R","protein_coding","8","-",67630,116.117199063607,-3.00336028937282,0.0483953013783321,"control","48h",1,"high",4,0.0932331789079883
"ENSG41939","Gene_R","protein_coding","16","-",42166,98.9616566197955,3.44555507884381,0.00814881157130003,"treatment_B","12h",3,"low",4,0.0894574145444066
"ENSG85560","Gene_R","protein_coding","1","-",57754,83.0586549652392,-2.84923557880146,0.092704087565653,"control","48h",1,"high",4,0.0984206660563177
"ENSG03366","Gene_R","protein_coding","11","-",6738,85.2826395504935,-0.143803751266187,0.0884397566784173,"treatment_B","48h",1,"high",2,0.0984206660563177
"ENSG66984","Gene_R","protein_coding","1","+",29362,73.1050938590987,-2.9836554804866,0.0908881544135511,"treatment_B","48h",2,"high",2,0.0984206660563177
"ENSG87078","Gene_R","protein_coding","15","-",31947,45.5434150762881,0.472951455810314,0.0140546295093372,"treatment_B","24h",3,"low",1,0.0894574145444066
"ENSG12083","Gene_R","protein_coding","7","+",51089,95.3228599549515,-0.674801517236393,0.0119227707851678,"control","12h",1,"medium",3,0.0894574145444066
"ENSG56286","Gene_R","protein_coding","22","+",94937,71.16129312176,-2.51350972110008,0.0605929624289274,"control","0h",1,"high",4,0.095250624004629
"ENSG42481","Gene_R","protein_coding","X","-",28489,32.8366785325316,-2.5141634883428,0.0257584373699501,"control","24h",2,"high",4,0.0915047455972473
"ENSG96085","Gene_R","protein_coding","11","+",63478,56.9792790762189,-1.26945257482058,0.0570365213323385,"control","0h",3,"high",1,0.094830177466173
"ENSG81623","Gene_R","other","5","+",57514,42.3004388396091,0.39731177332056,0.0327797599602491,"treatment_B","0h",1,"high",3,0.0932331789079883
"ENSG42868","Gene_R","protein_coding","Y","+",69125,96.5296046859064,-0.5175568490761,0.0276156987994909,"treatment_B","24h",1,"high",2,0.0915047455972473
"ENSG63521","Gene_R","protein_coding","16","-",23954,108.813408015045,-1.86918449329705,0.029775736364536,"control","48h",2,"high",4,0.0927028114405962
"ENSG51186","Gene_R","protein_coding","17","+",11522,42.695985890363,-0.253941157990176,0.0585646923398599,"control","12h",2,"medium",1,0.0951290236447345
"ENSG18970","Gene_R","protein_coding","17","+",86887,92.9710220720346,-1.92090423803643,0.0765325419139117,"treatment_B","48h",3,"high",1,0.0984206660563177
"ENSG64687","Gene_R","other","8","+",36607,54.8661984881156,-1.45782514225815,0.0423777358140796,"control","0h",2,"medium",3,0.0932331789079883
"ENSG49957","Gene_R","lncRNA","3","+",46205,36.3829144212492,-3.14772783328301,0.00944773550145328,"treatment_B","0h",1,"low",1,0.0894574145444066
"ENSG81019","Gene_R","protein_coding","20","+",95587,53.1688879056338,-0.959989397097598,0.0814324209466577,"treatment_B","0h",1,"high",1,0.0984206660563177
"ENSG22312","Gene_R","protein_coding","8","-",47674,38.3739085691877,-2.1827885127896,0.0109297749586403,"control","0h",3,"high",3,0.0894574145444066
"ENSG64353","Gene_R","protein_coding","21","+",4013,101.414003199458,1.10945116664864,0.00892731356434524,"control","0h",3,"high",3,0.0894574145444066
"ENSG73796","Gene_R","protein_coding","14","+",85491,89.2096666145505,4.29300678519582,0.0241046076873317,"control","12h",3,"high",3,0.0894574145444066
"ENSG66844","Gene_R","protein_coding","16","-",86220,43.8610731052896,1.79881173449943,0.0902803373755887,"treatment_A","0h",2,"high",4,0.0984206660563177
"ENSG82487","Gene_R","miRNA","16","-",86615,42.8169676853121,-0.86320783990809,0.0876257554162294,"treatment_A","12h",1,"high",1,0.0984206660563177
"ENSG20439","Gene_R","miRNA","3","-",57139,29.3152946754053,1.51359959369686,0.040020022680983,"treatment_B","12h",3,"high",4,0.0932331789079883
"ENSG67538","Gene_R","protein_coding","14","+",62046,78.1991778995748,1.49784733714993,0.0613192645367235,"treatment_A","48h",3,"high",1,0.0953643305392278
"ENSG29708","Gene_R","protein_coding","17","+",78222,123.26266325044,1.98698759444639,0.0229110012063757,"treatment_B","0h",2,"high",3,0.0894574145444066
"ENSG03288","Gene_R","protein_coding","17","-",47261,73.9051275833054,3.03841419167086,0.0692958211526275,"treatment_A","48h",3,"medium",1,0.0983535725489196
"ENSG98520","Gene_R","protein_coding","13","-",8932,103.186363351515,-0.864268856926155,0.0143902483163401,"control","24h",3,"medium",4,0.0894574145444066
"ENSG11159","Gene_R","protein_coding","20","+",85458,131.282326334006,1.21464322092353,0.0593129300512373,"control","12h",1,"high",2,0.0951568795793568
"ENSG72778","Gene_R","pseudogene","2","-",41457,95.6856927145323,0.197368746411075,0.0859910124680027,"treatment_A","0h",1,"high",1,0.0984206660563177
"ENSG27644","Gene_R","protein_coding","16","-",28857,35.6479929629174,-2.83500121097126,0.0374001040821895,"control","24h",3,"medium",4,0.0932331789079883
"ENSG81147","Gene_R","protein_coding","14","+",82796,57.764373639403,-0.46492531751266,0.00619539592880756,"treatment_A","12h",2,"high",3,0.0894574145444066
"ENSG57436","Gene_R","protein_coding","5","-",7835,87.7657065787221,0.186925514229446,0.0860852738842368,"treatment_A","48h",1,"high",3,0.0984206660563177
"ENSG40703","Gene_R","protein_coding","9","-",25746,90.2536372437437,-1.68777659162485,0.0554866026388481,"control","48h",3,"medium",1,0.0947961173508139
"ENSG12467","Gene_R","protein_coding","Y","+",35139,74.5070407623541,1.8441253972284,0.0989185536280274,"treatment_B","0h",3,"low",3,0.0997162838992212
"ENSG86872","Gene_R","protein_coding","21","-",47728,114.162227878288,1.99009008398087,0.0275530939921737,"treatment_A","24h",1,"medium",4,0.0915047455972473
"ENSG65864","Gene_R","pseudogene","18","+",13488,37.7395720165495,3.16515769017058,0.0444045849842951,"treatment_B","48h",3,"high",2,0.0932331789079883
"ENSG43474","Gene_R","lncRNA","10","+",74547,48.2007391365599,4.20676659353651,0.022109117358923,"control","12h",2,"low",1,0.0894574145444066
"ENSG38461","Gene_R","lncRNA","20","-",85704,62.584822561156,-0.470092349425907,0.0364907195791602,"control","0h",2,"high",2,0.0932331789079883
"ENSG34622","Gene_R","miRNA","18","-",45156,67.7385040674584,-0.0113208280105975,0.0436145700979978,"treatment_A","0h",2,"high",2,0.0932331789079883
"ENSG45776","Gene_R","protein_coding","2","-",82546,128.60395975579,1.30678839092559,0.0664634202374145,"treatment_A","12h",1,"high",3,0.0977460602216444
"ENSG15127","Gene_R","protein_coding","4","+",80810,72.8896544374793,-1.4596099356064,0.0523436601739377,"control","24h",3,"high",3,0.0943129012143021
"ENSG05190","Gene_R","protein_coding","9","-",98066,54.7099997695895,3.40249935981967,0.0718797507928684,"control","12h",1,"medium",1,0.0984206660563177
"ENSG13835","Gene_R","lncRNA","15","+",34694,54.2386202502864,-0.232853791423646,0.0356054400559515,"treatment_B","0h",2,"high",4,0.0932331789079883
"ENSG46988","Gene_R","protein_coding","2","+",93257,51.337970324352,0.141127848875654,0.048041383898817,"treatment_B","12h",1,"medium",3,0.0932331789079883
"ENSG04798","Gene_R","miRNA","4","-",3915,69.6705652126963,-1.45195288803106,0.022732817614451,"control","0h",3,"low",1,0.0894574145444066
"ENSG60389","Gene_R","other","12","+",17774,28.0552595570416,2.79451288105643,0.0876746985362843,"treatment_A","0h",1,"high",2,0.0984206660563177
"ENSG10247","Gene_R","protein_coding","18","+",83850,141.654473164378,-0.642020313015452,0.076701424503699,"treatment_A","0h",1,"high",3,0.0984206660563177
"ENSG70345","Gene_S","protein_coding","11","-",78043,102.03037454203,0.23484703157443,0.0607765671797097,"control","48h",2,"high",2,0.095250624004629
